sentiment,airline_sentiment_confidence,negativereason,airline,text,tweet_created,retweet_count,char_len,word_count,date,hour,label_int
-0.7032051657881792,0.615661669123641,-1.7576611096521764,-0.8669397411515133,-0.7912114974249556,-0.00899774295683326,-0.10563736557743429,0.9647588375551583,0.9140118635872478,0.3560410457564223,-0.6684719383581883,-0.7032051657881792
-0.7032051657881792,0.615661669123641,-1.1921184505921163,0.43898619406086226,0.46013931166633415,0.4322504892094382,-0.10563736557743429,1.2440115843460924,0.7671382344584355,0.8181496500158546,-1.725805542221938,-0.7032051657881792
0.6252758979475183,-1.5032817578099806,1.0700521856481242,-0.8669397411515133,1.6730701390920721,1.0088229552240837,-0.10563736557743429,-1.3251136861305004,-1.5828398316025607,0.8181496500158546,0.6531950664714989,0.6252758979475183
-0.7032051657881792,-1.3150941639531304,-0.9093471210620862,1.09194916166705,1.545803949824932,-0.09019228326585771,-0.10563736557743429,0.4621038933314771,1.2077591218448724,0.3560410457564223,-1.3293054407730318,-0.7032051657881792
0.6252758979475183,-1.3328131257123792,1.0700521856481242,-1.519902708757701,-1.567415189511805,1.5482952942061414,-0.10563736557743429,-0.37565434704132483,-0.4078507985720625,1.280258254275287,0.25669496502259276,0.6252758979475183
-0.7032051657881792,0.615661669123641,-1.7576611096521764,0.43898619406086226,0.2716412766197211,-0.9377173163791579,-0.10563736557743429,-0.9341598406231928,-0.701598056829687,-1.0302847670218747,0.7853617669544676,-0.7032051657881792
-0.7032051657881792,0.615661669123641,-0.9093471210620862,0.43898619406086226,0.37729622619998826,1.5723191469567517,-0.10563736557743429,-0.31980379768313805,-0.2609771694432503,1.280258254275287,0.25669496502259276,-0.7032051657881792
-0.7032051657881792,0.615661669123641,0.22173819705803402,1.09194916166705,1.5205908368569139,-0.8209431460470779,-0.10563736557743429,0.9647588375551583,0.47339097620081105,-0.5681761627624423,-1.4614721412560006,-0.7032051657881792
-0.7032051657881792,0.615661669123641,0.22173819705803402,-0.2139767735453255,-0.36649060635655184,1.6471275998257404,-0.10563736557743429,0.9647588375551583,1.2077591218448724,1.280258254275287,0.5210283659885302,-0.7032051657881792
0.6252758979475183,-1.5741576048469763,1.0700521856481242,1.09194916166705,0.8992676958593198,-1.1521073947232112,-0.10563736557743429,-2.414199398615143,-2.1703343481178097,-1.0302847670218747,-1.5936388417389693,0.6252758979475183
-0.7032051657881792,0.615661669123641,-0.06103313247199602,0.43898619406086226,-0.011405932056960664,0.4331627874151576,-0.10563736557743429,0.8530577388387847,0.47339097620081105,0.8181496500158546,-1.725805542221938,-0.7032051657881792
1.9537569616832156,0.615661669123641,1.0700521856481242,-0.2139767735453255,-0.25903472013571194,-1.2266117481902936,-0.10563736557743429,0.6855060907642243,1.3546327509736846,-1.492393371281307,1.049695167920405,1.9537569616832156
0.6252758979475183,0.615661669123641,1.0700521856481242,-1.519902708757701,-1.3383960800523054,1.4035439788986672,-0.10563736557743429,-1.576441158242341,-1.142218944216124,1.280258254275287,-1.0649720398070945,0.6252758979475183
-0.7032051657881792,0.615661669123641,-1.7576611096521764,1.09194916166705,0.8839597344144514,-0.4821764123232829,-0.10563736557743429,0.2666269705778233,0.6202646053296234,-0.10606755850301001,-1.725805542221938,-0.7032051657881792
-0.7032051657881792,-1.4000229806612543,-0.06103313247199602,1.09194916166705,0.9337856481369639,-1.096153104772423,-0.10563736557743429,0.15492587186144974,0.1796437179431865,-1.0302847670218747,-1.0649720398070945,-0.7032051657881792
-0.7032051657881792,0.615661669123641,-0.3438044620020261,1.09194916166705,0.7726018188057039,0.9407046891970371,-0.10563736557743429,0.37832806929419693,0.9140118635872478,0.8181496500158546,0.5210283659885302,-0.7032051657881792
-0.7032051657881792,0.615661669123641,0.504509526588064,0.43898619406086226,0.5357786505703891,-1.4799265499783736,-0.10563736557743429,0.7972071894805979,0.7671382344584355,-1.492393371281307,-1.5936388417389693,-0.7032051657881792
1.9537569616832156,0.615661669123641,1.0700521856481242,1.7449121292732377,0.6843559234176398,-0.529920018422597,-0.10563736557743429,-2.190797201182396,-2.1703343481178097,-0.5681761627624423,1.1818618684033737,1.9537569616832156
0.6252758979475183,-1.5478846615487794,1.0700521856481242,-1.519902708757701,-1.6859768516828435,0.8613347452994513,-0.10563736557743429,-1.3809642354886873,-1.5828398316025607,0.8181496500158546,0.25669496502259276,0.6252758979475183
-0.7032051657881792,-1.204503402628164,0.22173819705803402,0.43898619406086226,0.027614361822115293,1.1450594872781772,-0.10563736557743429,0.8530577388387847,0.6202646053296234,0.8181496500158546,1.049695167920405,-0.7032051657881792
1.9537569616832156,-1.4299619160475714,1.0700521856481242,-0.8669397411515133,-0.7987154000940087,-0.31127254845185315,-0.10563736557743429,-0.6269818191531654,-1.4359662024737483,-0.10606755850301001,0.5210283659885302,1.9537569616832156
1.9537569616832156,-1.3377011151632068,1.0700521856481242,-0.8669397411515133,-0.6540401566346654,1.5391723121489476,-0.10563736557743429,0.015299498465982735,0.47339097620081105,1.280258254275287,0.12452826453962403,1.9537569616832156
-0.7032051657881792,0.615661669123641,0.504509526588064,1.09194916166705,1.20332583200935,1.3004542816523776,-0.10563736557743429,0.8530577388387847,0.47339097620081105,1.280258254275287,-1.5936388417389693,-0.7032051657881792
0.6252758979475183,-1.264992272082151,1.0700521856481242,-0.8669397411515133,-1.0505463736674296,-0.23676819498477078,-0.10563736557743429,-1.9115444543914617,-1.4359662024737483,-0.10606755850301001,0.9175284674374363,0.6252758979475183
-0.7032051657881792,0.615661669123641,-1.7576611096521764,0.43898619406086226,1.6277465669709916,0.5958559674351129,-0.10563736557743429,0.37832806929419693,0.1796437179431865,0.8181496500158546,-1.3293054407730318,-0.7032051657881792
1.9537569616832156,-1.2148903802111715,1.0700521856481242,-0.2139767735453255,-0.2269180167121648,1.6893974166907382,-0.10563736557743429,-0.7666081925486324,-0.701598056829687,1.280258254275287,0.6531950664714989,1.9537569616832156
0.6252758979475183,0.615661669123641,1.0700521856481242,-0.8669397411515133,1.7105896524373374,1.1748612286650102,7.2020199938381655,-0.5990565444740721,-1.142218944216124,0.8181496500158546,1.049695167920405,0.6252758979475183
0.6252758979475183,0.615661669123641,1.0700521856481242,0.43898619406086226,0.3616881086483579,1.638916915974266,-0.10563736557743429,-0.9062345659440995,-0.8484716859584993,1.280258254275287,0.5210283659885302,0.6252758979475183
0.6252758979475183,-1.4990047670405064,1.0700521856481242,0.43898619406086226,0.016208429765154627,-0.956267379895452,-0.10563736557743429,-0.6549070938322589,-0.5547244277008748,-1.0302847670218747,0.6531950664714989,0.6252758979475183
-0.7032051657881792,0.615661669123641,0.504509526588064,0.43898619406086226,0.14467524345934316,-1.2588462847923783,-0.10563736557743429,0.9368335628760649,0.7671382344584355,-1.492393371281307,0.7853617669544676,-0.7032051657881792
-0.7032051657881792,0.615661669123641,-0.9093471210620862,-0.8669397411515133,-1.1039741606710873,-1.57815065679416,-0.10563736557743429,0.5738049920478507,0.1796437179431865,-1.9545019755407393,1.049695167920405,-0.7032051657881792
-0.7032051657881792,0.615661669123641,-1.4748897801221463,-1.519902708757701,-1.2732622048849247,1.397461990860538,-0.10563736557743429,0.9368335628760649,0.7671382344584355,1.280258254275287,-1.197138740290063,-0.7032051657881792
-0.7032051657881792,0.615661669123641,-1.1921184505921163,-1.519902708757701,-1.105474941204898,0.9254997191017141,-0.10563736557743429,0.2945522452569167,0.03277008881437425,0.8181496500158546,0.38886166550556145,-0.7032051657881792
-0.7032051657881792,-1.5093917446235146,0.22173819705803402,-0.8669397411515133,-0.9067715985283727,-1.1840378319233895,-0.10563736557743429,0.6855060907642243,1.06088549271606,-1.492393371281307,1.3140285688863425,-0.7032051657881792
